date,close,volume,rsi_14,ema_200,macd,macd_signal,atr_14,adx_14,return_1d,return_5d,return_10d,volatility_10,volatility_20,ema20_ema50_ratio,ema50_ema200_ratio,macd_hist,dist_bb_upper,dist_bb_lower,target,vol_ma_20,obv,tr,bollinger_bandwidth,volatility_regime,bollinger_width_pct,atr_pct,gap_type,day_of_week,month
2023-07-31,19753.80078125,295100,63.46677071741972,18231.651529250004,210.15654654843087,241.30372895822248,171.43205915178572,46.67313572098244,0.0054845628365591,0.004140388590704,0.0021485768007212,0.0059395912659369,0.0053818293239291,1.022783364638825,1.0482860832140586,-31.14718240979161,0.0105946328745504,0.0262501544681997,0,278820.0,9528200,175.150390625,0.0381001934010699,1,0.0381001934010699,0.0086784341428868,0,0,7
2023-08-01,19733.55078125,298000,62.39239638648355,18246.595800414183,200.22351327746583,233.0876858220712,167.50711495535714,45.94546974881282,-0.0010251191770254,0.002690526352143,-0.0007949273390128,0.0059195812726685,0.0053730704762828,1.022406916071967,1.0487633884404548,-32.86417254460534,0.0120528362949608,0.02392606575882,0,282375.0,9230200,91.0,0.0371340250390445,1,0.0371340250390445,0.0084884426939785,0,1,8
2023-08-02,19526.55078125,290700,52.59170956025398,18259.331670870262,173.64665230132232,221.19947911792136,176.60002790178572,42.92990123958948,-0.0104897492749598,-0.0127285959893309,-0.0154589464273879,0.0065299384516131,0.0059468928534239,1.0213981072222815,1.048869888523003,-47.55282681659904,0.0225195485167653,0.0126609665419418,0,285690.0,8939500,310.0,0.0359173995515079,1,0.0359173995515079,0.0090440974384151,0,2,8
2023-08-03,19381.650390625,315700,47.02340692666681,18270.499021315583,139.28644057726342,204.8168714097898,180.85728236607144,40.37265807340109,-0.0074206854169113,-0.0141531744551811,-0.0299061766050057,0.0059379241305669,0.0060779888949635,1.0200235207292296,1.0487224381942335,-65.53043083252638,0.0304819281899634,0.0061940149182589,1,288060.0,8623800,241.201171875,0.0371772448223496,1,0.0371772448223496,0.0093313664585319,0,3,8
2023-08-04,19517.0,280800,52.122671923274616,18282.90201612837,121.57585674841904,188.16866847751567,180.021484375,37.9899463834118,0.0069833892701145,-0.0065687899663359,-0.0115472271461128,0.0058364029839955,0.0059617332543903,1.019144366709497,1.048775271433392,-66.59281172909662,0.0227244268758298,0.011525956471823,0,290245.0,8904600,157.19921875,0.0349444894498343,1,0.0349444894498343,0.0092238297061536,0,4,8
2023-08-07,19597.30078125,216600,54.896510277043056,18295.9806108062,112.72032368594957,173.07899951920243,178.17857142857142,35.32738234647598,0.0041144018676027,-0.0079225259854066,-0.003814939730902,0.0059790603362668,0.0060150429515368,1.018539906667487,1.0489314706101154,-60.35867583325286,0.0179604455576469,0.0137711429412351,0,287665.0,9121200,103.44921875,0.0324878721132698,1,0.0324878721132698,0.0090919955466033,0,0,8
2023-08-08,19570.849609375,260300,53.79098027622813,18308.665874473547,102.387600895574,158.94071979447676,176.53934151785714,32.94806842350687,-0.0013497354646058,-0.0082449009647869,-0.0055765577359604,0.0059794119153409,0.0059659521024639,1.0178685138404262,1.049017827376318,-56.55311889890277,0.019070956215214,0.0115012138678234,0,288115.0,8860900,101.30078125,0.0312481145932696,1,0.0312481145932696,0.0090205251709302,0,1,8
2023-08-09,19632.55078125,266500,56.01609670857098,18321.838858620577,98.04738335017464,146.76205250561634,172.57868303571428,30.904625238163305,0.0031527078847637,0.0054285060985672,-0.0073691871517179,0.0058193143706996,0.0059477286169733,1.0173954711788271,1.0491763377858168,-48.7146691554417,0.0152421672146477,0.012717332522263,0,285045.0,9127400,178.0,0.0286496736202212,1,0.0286496736202212,0.0087904360955752,0,2,8
2023-08-10,19543.099609375,312200,52.09926520728827,18333.99070688679,86.39387289181468,134.688416582856,162.43582589285714,29.007142280344283,-0.0045562684580157,0.0083300036630571,-0.0059410667871795,0.0056917993368433,0.0060553515467245,1.016661228671218,1.049165962343564,-48.294543691041326,0.0193121484135622,0.0069596426787913,0,285135.0,8815200,137.150390625,0.0267888343164554,1,0.0267888343164554,0.0083116715945578,0,3,8
2023-08-11,19428.30078125,235500,47.50807213309838,18344.87936434314,67.12134282025363,121.17500183033552,163.90373883928572,27.815411481055413,-0.0058741361615907,-0.0045447158246656,-0.0110836525072925,0.0059338737749053,0.005943241239677,1.0156301175762663,1.0489555912036064,-54.05365901008189,0.0258518116357726,0.0023096609595579,0,282350.0,8579700,145.0,0.0285569156401847,1,0.0285569156401847,0.0084363393734086,0,4,8
2023-08-14,19434.55078125,243900,47.77789303792185,18355.721866003907,51.75544213375906,107.29108989102023,170.6572265625,27.61133501174076,0.0003216956578122,-0.0083047151144259,-0.0161614467785372,0.0055067327641116,0.0056542682396338,1.0146935689063763,1.0487452978138636,-55.53564775726117,0.0255906374929834,0.0041240162512155,0,281110.0,8823600,207.94921875,0.0301628443040914,1,0.0301628443040914,0.0087811253516158,0,0,8
2023-08-16,19465.0,0,49.14928301780553,18366.759459377,41.55582295335262,94.14403650348672,172.12513950892858,27.27316735366665,0.0015667570139761,-0.0054085341969157,-0.0136088423328843,0.0055977914086598,0.0056462822810476,1.0139124027017854,1.0485730868535397,-52.5882135501341,0.0235458030892083,0.0067016878503177,0,266790.0,8823600,165.55078125,0.0307740897517337,1,0.0307740897517337,0.0088428019269935,0,2,8
2023-08-17,19365.25,268700,44.98187897889758,18376.694688636933,25.13383273561704,80.34199574991278,163.1787109375,26.95915452831213,-0.0051245825841254,-0.0136151834893143,-0.0082605874973518,0.0048293865114733,0.0056019335370245,1.0128940122772083,1.0482331551919852,-55.20816301429575,0.0279032364769815,0.0030865847909717,0,267240.0,8554900,138.75,0.0314051998035449,1,0.0314051998035449,0.0084263673816501,0,3,8
2023-08-18,19310.150390625,256100,42.82197040952097,18385.982805074626,7.585765204792551,65.79074964088873,162.27873883928572,27.089950131829656,-0.0028452826260957,-0.0119197682765865,-0.0036890563269361,0.0043247821252022,0.0052360053146221,1.011801829944026,1.0478040535550308,-58.20498443609618,0.027756224053155,0.000626456950624,0,266310.0,8298800,120.201171875,0.0287302932022935,1,0.0287302932022935,0.0084038050225684,0,4,8
2023-08-21,19393.599609375,262600,46.97475050215024,18396.00884292836,0.4077495159181126,52.71414961589461,159.02859933035714,26.6966692641083,0.0043215209131937,-0.0017861146101099,-0.0063227130514423,0.0038817306707446,0.0048315038405635,1.011049189216742,1.047507327978236,-52.3064000999765,0.0223484003529612,0.0057531620922713,0,263815.0,8561400,129.6484375,0.0285943298699894,1,0.0285943298699894,0.0082000558191106,0,0,8
2023-08-22,19396.44921875,208700,47.11599833663303,18405.96347353356,-4.993379401479615,41.17264381241977,156.97140066964286,26.1588576951698,0.0001469355577301,-0.0019605064675206,-0.0102489401342539,0.0035300642759958,0.004790668045,1.0103619699799744,1.0472103071573782,-46.166023213899386,0.0216243701155349,0.0067478251776829,0,260970.0,8770100,62.19921875,0.0288943342410411,1,0.0288943342410411,0.0080927905360071,0,1,8
2023-08-23,19444.0,225200,49.53186702696235,18416.292195189937,-5.374903788022493,31.86313429233132,142.36077008928572,25.3730316942181,0.0024515199000461,-0.0010788594913948,-0.0064815586398576,0.0036920433978175,0.0048368755482122,1.0098631680384582,1.046983033057321,-37.23803808035382,0.0182722935177068,0.0095400046368181,0,253745.0,8995300,105.451171875,0.0284107703014402,1,0.0284107703014402,0.0073215783835263,0,2,8
2023-08-24,19386.69921875,268300,46.75976684047571,18425.947986469146,-10.183568933745846,23.453793647115887,140.52134486607142,23.61635989410696,-0.0029469646806212,0.0011076138314765,-0.0125226500233887,0.0034936414126585,0.0046793659770096,1.0092273688598896,1.0466581774331662,-33.63736258086173,0.0192902722548273,0.00664077331316,0,254925.0,8727000,215.44921875,0.0264374809559591,1,0.0264374809559591,0.0072483378052394,0,3,8
2023-08-25,19265.80078125,466500,41.48438706953527,18434.30473069581,-23.47930935920885,14.06717304585094,140.50711495535714,22.99746995907056,-0.0062361537740819,-0.002296699325373,-0.0141890914782001,0.003704124608084,0.0046937167949223,1.0082911917548931,1.04614143400148,-37.54648240505979,0.0252467047313504,0.0020128433209216,0,261505.0,8260500,157.0,0.027646538269894,1,0.027646538269894,0.0072930845984923,0,4,8
2023-08-28,19306.05078125,248200,43.75928595872794,18442.978820751083,-30.417803318083315,5.170177773064089,141.48577008928572,22.18251418833123,0.0020891942389009,-0.0045143155416428,-0.0062923670668091,0.0034904356993366,0.004744317397335,1.0075627009146684,1.0456944080642308,-35.587981091147405,0.0222963742671434,0.0050417348234297,0,260980.0,8508700,117.150390625,0.0278083961889553,1,0.0278083961889553,0.007328571321624,0,0,8
2023-08-29,19342.650390625,307400,45.821860606561295,18451.93077667023,-32.58767671671012,-2.381393124890753,139.38211495535714,21.325369543237315,0.001895758474361,-0.0027736431301557,-0.0047287118523811,0.0035724281051676,0.0045557727296195,1.0070070081418774,1.0453080832416062,-30.206283591819368,0.0178371539484716,0.0065251215702172,0,261595.0,8816100,71.849609375,0.0248545893300385,1,0.0248545893300385,0.0072059470724297,0,1,8
2023-08-30,19347.44921875,233000,46.10097561016112,18460.841407934706,-33.5335379425087,-8.611822088414343,135.10002790178572,19.866769026654303,0.0002480956863764,-0.0049655822490228,-0.006039084574878,0.0035128100661174,0.0045648964393589,1.006511696564574,1.0449299235547518,-24.92171585409436,0.0147929854462788,0.0059754471201065,0,258345.0,9049100,118.05078125,0.0212144326831717,1,0.0212144326831717,0.0069828340870308,0,2,8
2023-08-31,19253.80078125,562600,41.597233001374285,18468.73155095277,-41.3629793536893,-15.162053541469334,137.05705915178572,19.35152609919891,-0.0048403506033882,-0.0068551348530474,-0.0057551138637508,0.0034730575003403,0.0040960259784612,1.0057860057554402,1.0444060422169903,-26.200925812219964,0.0195130938923057,0.0023414843095386,1,271940.0,8486500,164.548828125,0.0222314492455411,1,0.0222314492455411,0.0071184417408772,0,3,8
2023-09-01,19435.30078125,333000,51.48882164276649,18478.349155234333,-32.54715163477522,-18.63907316013051,141.32491629464286,18.271186468565336,0.0094267101889176,0.008797973254502,0.0064810676298907,0.0045740193670039,0.0043637095620351,1.00565860938693,1.0441732451598769,-13.908078474644707,0.0100987415817387,0.0114888003846139,0,272805.0,8819500,204.75,0.0221637551936622,1,0.0221637551936622,0.0072715579699689,0,4,9
2023-09-04,19528.80078125,296800,55.65551819046736,18488.801410219563,-17.810566936084797,-18.47337191532137,134.49288504464286,17.33581220875404,0.0048108337016425,0.0115378335281461,0.0069714325652903,0.0046199795667986,0.0042088723377539,1.005796949753088,1.044079700184504,0.6628049792365722,0.0053507266334024,0.0162493033149184,0,273605.0,9116300,112.30078125,0.0222825873749011,1,0.0222825873749011,0.0068868993314618,0,0,9
2023-09-05,19574.900390625,256800,57.5896762191296,18499.60836524848,-2.384378553222632,-15.255573242901622,127.04645647321428,16.771340242012588,0.0023605960187407,0.0120071445903073,0.009200197926046,0.0046432674226775,0.0041371446346496,1.0060283636955534,1.0440444973982137,12.87119468967899,0.002746107387557,0.0184435252284246,0,275615.0,9373100,61.30078125,0.0219120859369414,1,0.0219120859369414,0.0064902734592744,0,1,9
2023-09-06,19611.05078125,287600,59.096335397566456,18510.667493765905,12.612630725980123,-9.681932449125274,127.4892578125,16.596051862089976,0.0018467726478093,0.0136246158095372,0.0085913794101009,0.0046250926547093,0.0041459864810868,1.0063108415442426,1.0440491747128056,22.294563175105395,0.0013285361289885,0.0204787621355705,1,276980.0,9660700,144.94921875,0.022590118877865,1,0.022590118877865,0.0065008886690758,0,2,9
2023-09-07,19727.05078125,304900,63.56879703086478,18522.77081005928,33.47225189087476,-1.0510955811252671,132.25697544642858,17.080295759267507,0.0059150323607803,0.0245795625173843,0.0175559314486515,0.0046623030802113,0.0042959554974463,1.0068666523424012,1.044215951941171,34.523347472000026,-0.003235473646582,0.0270836075642791,0,278900.0,9965600,186.94921875,0.0248442972704239,1,0.0248442972704239,0.0067043460734706,0,3,9
2023-09-08,19819.94921875,288100,66.70826421521946,18535.67805790695,56.84451132899994,10.528025800899774,133.00348772321428,18.232910271558183,0.004709190366575,0.0197912263787081,0.0287633223135637,0.0037800005051094,0.0042498411254816,1.007590339074497,1.0445004877488313,46.316485528100166,-0.0045729755849255,0.0335814091919337,1,277695.0,10253700,140.099609375,0.0303408430079427,1,0.0303408430079427,0.0067105867051057,0,4,9
2023-09-11,19996.349609375,248800,71.69602566324248,18550.212103195187,88.58013593774012,26.138447828267843,142.00362723214286,19.92484696431548,0.0089001434200508,0.0239415022643838,0.0357555688600703,0.00421681991921,0.0043280707747762,1.0086960988242737,1.045026276343154,62.44168810947228,-0.007540176520049,0.0450801210713765,0,278360.0,10502500,188.201171875,0.0395558918483892,1,0.0395558918483892,0.0071014775199552,0,0,9
2023-09-12,19993.19921875,328100,71.49002707518565,18564.570183946977,112.1834558413102,43.34744943087632,148.44991629464286,21.8789740291538,-0.0001575482868895,0.0213691421043111,0.0336328690736358,0.0043528868446981,0.0043359708923031,1.0096124010726002,1.0455018259994753,68.8360064104339,-0.0028321809976838,0.0466870695912368,0,282570.0,10174400,195.69921875,0.046136488497672,1,0.046136488497672,0.00742502061178,0,1,9
2023-09-13,20070.0,251400,73.48974603691428,18579.549585101737,135.5241995026081,61.78279944522268,143.97502790178572,23.693520589360823,0.0038413452699443,0.0234025817315612,0.0373460487261423,0.0042171433116542,0.0043695325892206,1.010589845602601,1.0460534607585696,73.74140005738542,-0.0018872866339658,0.0520813134999401,0,295140.0,10425800,152.80078125,0.0529261603610232,1,0.0529261603610232,0.007173643642341,0,2,9
2023-09-14,20103.099609375,275100,74.32557012328697,18594.7092868358,154.9070962870719,80.40765881359253,141.63225446428572,25.6383325890886,0.0016492082399102,0.0190625974604587,0.0441107102838664,0.0031155250446198,0.0040785439331601,1.0114910323925244,1.0466092209422395,74.49943747347938,0.0008997596039794,0.0544021589055488,0,295460.0,10700900,124.201171875,0.0582981157533163,1,0.0582981157533163,0.0070452943683488,0,3,9
2023-09-15,20192.349609375,438200,76.47898219996289,18610.60620546803,175.44746161635703,99.41561937414544,141.78934151785714,27.635052467321632,0.0044396138771742,0.0187891697660205,0.0389522568570359,0.0025584107970061,0.0039579069841364,1.0124824226229114,1.0472554683692945,76.0318422422116,0.001125920542778,0.0588628438418732,0,304565.0,11139100,119.349609375,0.0633767632874068,1,0.0633767632874068,0.0070219337650545,0,4,9
2023-09-18,20133.30078125,264900,72.16629006205332,18625.757395276807,184.83049133597888,116.49859376651214,142.34654017857142,29.32727091385221,-0.0029243168460981,0.0068488086350917,0.030954281666921,0.0032932286397421,0.0040872048819832,1.0131255724689374,1.0477578907230851,68.33189756946673,0.0075007847994627,0.0558672388532547,0,304680.0,10874200,79.650390625,0.0666254385892624,1,0.0666254385892624,0.00707020382426,0,0,9
2023-09-20,19901.400390625,378100,58.26929245929211,18638.45036040465,171.57636105122947,127.5141472234556,152.08942522321428,28.608489724007285,-0.011518249945432,-0.0045915026965224,0.0166795229341942,0.0056796591288922,0.0050634670567115,1.012973872774236,1.0478567537611734,44.062213827773874,0.0204287468451053,0.0435165929127843,0,313150.0,10496100,254.451171875,0.0663727360649878,1,0.0663727360649878,0.0076421468960977,0,2,9
2023-09-21,19742.349609375,275100,51.01341396295523,18649.434432533708,146.5489731665839,131.32111241208128,154.01102120535714,26.748910150213444,-0.0079919391664983,-0.0163253806988041,0.0066951449766543,0.0064461089817443,0.0054611295972542,1.0123409103581862,1.0476852199853013,15.227860754502617,0.028994406894786,0.0346443901804397,0,315645.0,10221000,191.451171875,0.0654770001300695,1,0.0654770001300695,0.0078010482162782,0,3,9
2023-09-22,19674.25,246400,48.243401787203176,18659.631602359244,119.8380995955158,129.0245098487682,149.46819196428572,24.98194547684217,-0.0034494176591149,-0.0213325117871379,-0.0026765674116977,0.0062801728554148,0.0054802790282861,1.0115509938052794,1.0473974768123122,-9.18641025325239,0.0325178048557255,0.0298030710507516,0,314550.0,9974600,141.150390625,0.0638531973463173,1,0.0638531973463173,0.007597148148686,0,4,9
2023-09-25,19674.55078125,188400,48.2567659476566,18669.730300656665,97.56909459430244,122.73342679787504,150.91810825892858,23.68310165075492,1.5288066889551644e-05,-0.025643317302935,-0.0073359641790833,0.0060391024585928,0.0052335258376327,1.0108221387248295,1.0471050400794886,-25.1643322035726,0.0318621748524368,0.0271005012516457,0,300645.0,10163000,132.599609375,0.0603507439915527,1,0.0603507439915527,0.0076707270187207,0,0,9
2023-09-26,19664.69921875,204900,47.82121833840284,18679.6304888964,78.22409031022835,113.83155950034572,150.9609375,22.47703238367389,-0.0005007261720755,-0.0232749496762302,-0.0165855467174623,0.0050211538365214,0.0052388447165303,1.010120191373787,1.0467926180418892,-35.60746919011737,0.0317079134955669,0.0241180817797485,0,298480.0,9958100,61.900390625,0.0570597257778601,1,0.0570597257778601,0.0076767478526221,0,1,9
2023-09-27,19716.44921875,203600,50.355964194849136,18689.947093173552,66.30451042600544,104.32614968547767,153.22879464285714,21.87582432376079,0.0026316191986632,-0.0092933747497551,-0.0138422068910541,0.0051885423369995,0.0052485312921665,1.0096195111381203,1.046556288021158,-38.02163925947224,0.028390703996551,0.0241743443618788,0,293290.0,10161700,176.69921875,0.0538171454721271,1,0.0538171454721271,0.0077716222095984,0,2,9
2023-09-28,19523.55078125,352800,42.13874101727506,18698.24165723401,40.82229173693122,91.62537809576838,159.48604910714286,21.6772508379721,-0.0097836296667737,-0.0110827146947646,-0.0272271658570004,0.0054473505586748,0.0057742354307485,1.0085993682609722,1.0460154183730503,-50.80308635883716,0.037838908630777,0.0129183049287978,1,299280.0,9808900,274.55078125,0.051434907846816,1,0.051434907846816,0.0081689058969903,0,3,9
2023-09-29,19638.30078125,243500,47.61506625758731,18707.59547936353,29.546225336809584,79.20954754397663,163.95744977678572,21.492861172596893,0.0058775169171687,-0.0018272218127756,-0.0231207543690548,0.005965630904055,0.0057528625872801,1.0080072507365316,1.0456593787284436,-49.66332220716704,0.0299913531474187,0.0149448032872026,0,283325.0,10052400,202.69921875,0.0457592642026137,1,0.0457592642026137,0.0083488613196782,0,4,9
2023-10-03,19528.75,221700,43.39261499660817,18715.76617111116,11.635897597836449,65.6948175547486,161.8466796875,21.741699300503512,-0.0055784246544688,-0.0074106282207444,-0.0328639124328008,0.0055295078394119,0.0055723413197775,1.007150556118391,1.0451336846748698,-54.05891995691215,0.0353340163295422,0.0085051022285372,0,277760.0,9830700,158.650390625,0.0443826178935371,1,0.0443826178935371,0.0082876108141842,0,1,10
2023-10-04,19436.099609375,277100,40.149814337220455,18722.933668009307,-9.919927633247426,50.5718685171494,161.80747767857142,22.71239923846049,-0.0047443072713306,-0.0116248719002542,-0.0346292532680134,0.0055448860542757,0.0055707620551141,1.0061148491900054,1.0444730743628194,-60.49179615039682,0.0407024478889005,0.004688749956684,1,276775.0,9553600,195.150390625,0.0457466336420595,1,0.0457466336420595,0.0083251002480211,0,2,10
2023-10-05,19545.75,234900,45.35463065052795,18731.120895193293,-17.94830737830489,36.86783333805855,160.95382254464286,22.568362577503645,0.0056415841052857,-0.0086577059011045,-0.0178706213454474,0.0054435196941393,0.0056977154912073,1.0055043730302686,1.043995921051504,-54.81614071636344,0.0349412583838662,0.0104986046100279,1,275680.0,9788500,140.849609375,0.0460574328114653,1,0.0460574328114653,0.0082347222564825,0,3,10
2023-10-06,19653.5,159100,49.95984967282794,18740.29879673366,-15.4383677782389,26.40659311479906,161.36802455357142,21.67534736372984,0.0055127073660514,0.0066560238045838,-0.0045004577030085,0.0054085083103764,0.0058199101582757,1.0052606835912563,1.0436903052503328,-41.84496089303796,0.0292254773079909,0.0156658099777444,0,269255.0,9947600,130.0,0.0457473296666127,1,0.0457473296666127,0.0082106507519562,0,4,10
2023-10-09,19512.349609375,165100,44.65124936124086,18747.98089437188,-24.55581528926268,16.214111433986712,165.2001953125,21.45411023479192,-0.0071819467588469,-0.0064135473469911,-0.008229050186157,0.0057570084193189,0.0058706501556401,1.0046262849779963,1.043164924337813,-40.76992672324939,0.0369132916720777,0.0098880693644506,1,262265.0,9782500,173.0,0.0473769963423664,1,0.0473769963423664,0.0084664429768687,0,0,10
2023-10-10,19689.849609375,216600,51.61398235434384,18757.352722381864,-17.25973211084056,9.51934272502126,174.18596540178572,20.33714207133721,0.0090968029762401,0.0082493559175573,0.0007775947870474,0.0065618705765126,0.0061520009007521,1.0045643489562224,1.042920975662622,-26.77907483586182,0.0272869904267966,0.0191957338575156,1,258690.0,9999100,205.451171875,0.0474981091677083,1,0.0474981091677083,0.0088464853138771,0,1,10
2023-10-11,19811.349609375,213700,55.720184499398016,18767.840253595725,-1.6544278301880695,7.284588613979394,166.6787109375,19.213105059510752,0.0061706921287072,0.0193068572163006,0.0074575455741103,0.0068280743225853,0.0059643175130877,1.004840064699528,1.042858295467884,-8.939016444167464,0.0199456047573468,0.0251034752212369,0,256935.0,10212800,149.349609375,0.0463388858246182,1,0.0463388858246182,0.0084132941078696,0,2,10
2023-10-12,19794.0,217900,55.00239001982593,18778.050798336066,9.206789622799988,7.669028815743514,158.05008370535714,18.19367744469553,-0.0008757409120068,0.0127009707992786,0.0039333036283353,0.0068115573009106,0.0059646406178494,1.0050117533115068,1.0427544492488103,1.5377608070564746,0.0197036478926097,0.024119383879525,0,251425.0,9994900,70.650390625,0.0450609705956581,1,0.0450609705956581,0.0079847470801938,0,3,10
2023-10-13,19751.05078125,255000,53.17616278978685,18787.732390205856,14.185221292551432,8.972267311105098,160.11788504464286,17.39598503063772,-0.002169809980297,0.0049635322588852,0.0116525934523388,0.0059111048096073,0.0058861705741752,1.005019558429641,1.04257226722064,5.212953981446335,0.0198231595612611,0.0215142879407049,0,251605.0,9739900,170.099609375,0.0424472181150392,1,0.0424472181150392,0.0081068033705146,0,4,10
2023-10-16,19731.75,181000,52.33521016803732,18797.12560025356,16.384383540447743,10.454690556973627,157.03585379464286,16.655270646155465,-0.0009772027556287,0.0112441809939478,0.0047585185597738,0.005698818241908,0.0058582559232605,1.004952448475296,1.0423520775026056,5.929692983474116,0.0180227818760399,0.0196412374584134,0,246900.0,9558900,89.451171875,0.0386737643745591,1,0.0386737643745591,0.0079585365613614,0,0,10
2023-10-17,19811.5,185800,55.46891641357315,18807.21887786298,24.282480645888427,13.220248574756589,161.04296875,15.494755022738827,0.0040417094276989,0.0061783301060398,0.0144786532676182,0.0053627707481113,0.0058397587168577,1.005102671618489,1.0422478162916735,11.062232071131838,0.0096034722795466,0.0211886587558353,0,234280.0,9744700,118.0,0.0317761260296097,1,0.0317761260296097,0.0081287620195341,0,1,10
2023-10-18,19671.099609375,198900,49.32116579909469,18815.81470603723,18.993693876403995,14.37493763508607,161.35016741071428,15.136846551407311,-0.0070868127413371,-0.0070792754035107,0.0120909032533795,0.0057037957604174,0.005986698906684,1.0048141445250685,1.0419161443855918,4.618756241317925,0.0118225507215983,0.0115652828368336,0,230980.0,9545800,181.0,0.0239923247057615,1,0.0239923247057615,0.0082023969485578,0,2,10
2023-10-19,19624.69921875,230300,47.44946724662902,18823.863308153774,10.932149504289557,13.686380008926768,153.84305245535714,15.584775821873407,-0.0023588102112444,-0.0085531363670808,0.0040392012969572,0.0055738635179924,0.0054801928086753,1.0044131949777722,1.0415127263548436,-2.754230504637212,0.0122625564455731,0.008685869462114,0,223590.0,9315500,169.451171875,0.0214542638982824,1,0.0214542638982824,0.0078392565786878,0,3,10
2023-10-20,19542.650390625,198300,44.251555037647606,18831.01541842712,-2.0536638514095102,10.538371236859511,146.93596540178572,16.00071014444907,-0.0041808960845935,-0.010551357137051,-0.0056401968796906,0.0054302904613064,0.0052751932481281,1.003814365922758,1.040986700848616,-12.592035088269022,0.0161231725266651,0.005156433812053,0,219750.0,9117200,106.0,0.0217133531092836,1,0.0217133531092836,0.0075187327442685,0,4,10
2023-10-23,19281.75,176000,35.953700412657795,18835.5003396368,-33.0168973411819,1.8273175212512305,156.9609375,17.510110813266188,-0.0133503074255556,-0.0228058839180508,-0.0118181364106045,0.0065100402482959,0.0059839907915454,1.0025350967393332,1.0400703261866084,-34.844214862433134,0.031661112162648,-0.0044803128571243,0,216230.0,8941200,299.0,0.0273919201653942,1,0.0273919201653942,0.0081403885798747,0,0,10
2023-10-25,19122.150390625,225300,32.000605359237966,18838.35257895012,-69.63117279082508,-12.464380541164031,162.53236607142858,19.503318249459795,-0.008277236732921,-0.0347954273717285,-0.0288320749021718,0.0057385528989955,0.0061942635216059,1.000955940166361,1.0389384235942236,-57.16679224966104,0.0429992353701718,-0.0072476815264534,0,218075.0,8715900,273.150390625,0.0357813685705247,1,0.0357813685705247,0.0084996908167354,0,2,10
2023-10-26,18857.25,300400,26.74450464479869,18838.54061299042,-118.65570838908025,-33.70264611074728,172.77887834821428,21.95591897559795,-0.0138530649123475,-0.0413728579253968,-0.0481592434734232,0.0057127345839068,0.0067832631730877,0.998817630443368,1.0374404100815806,-84.95306227833296,0.0622931031383883,-0.012473098770029,1,222850.0,8415500,284.30078125,0.0492722948115162,1,0.0492722948115162,0.0091624642165858,0,3,10
2023-10-27,19047.25,205200,34.99209935107994,18840.61732330892,-140.5563478647637,-55.07338646155056,179.12890625,23.97334958037651,0.0100757003274603,-0.0294246149871325,-0.0377260786096796,0.0073786078423315,0.0072435689666953,0.9975042099569128,1.0362923853559636,-85.48296140321312,0.0522766100584723,0.0017199659727115,0,222930.0,8620700,218.900390625,0.0540334433135282,1,0.0540334433135282,0.0094044497893396,0,4,10
2023-10-30,19140.900390625,180100,38.65803997099934,18843.605214526,-148.6425003629156,-73.78720924182358,182.37890625,25.23077197720816,0.0049167407696648,-0.0205576005285714,-0.0308920470805647,0.0078774685977031,0.0071250109970079,0.9966389523743904,1.0353299862300178,-74.85529112109202,0.0475447337804437,0.0090199411269504,0,214295.0,8800800,218.5,0.0569373815386948,1,0.0569373815386948,0.0095282302570952,0,0,10
2023-10-31,19079.599609375,206000,37.18005370913438,18845.953417459816,-158.1739642106113,-90.66456023558112,180.3645368303572,25.85796860075608,-0.0032026069828995,-0.010484027156508,-0.0330508135682339,0.0078420326653328,0.0069532773890907,0.9957213002549684,1.034306737236402,-67.50940397503018,0.0508882916546028,0.0087421942245826,0,212420.0,8594800,177.25,0.0599169547304542,1,0.0599169547304542,0.0094532663432692,0,1,10
2023-11-01,18989.150390625,194100,35.050686375531896,18847.378262963943,-171.05440531110798,-106.74252925068647,178.43610491071428,26.72108322684804,-0.0047406245729368,-0.0069552846977506,-0.0415086999659288,0.0074046156368541,0.0069293830762011,0.9946767627751668,1.033181233539068,-64.31187606042151,0.0564951034823869,0.0074634658644833,1,211040.0,8400700,122.3515625,0.0640498725109922,1,0.0640498725109922,0.0093967397824606,0,2,11
2023-11-02,19133.25,245600,40.86170223898416,18850.22275785983,-167.7014555073838,-118.93431450202596,186.68247767857144,26.95269581685211,0.0075885232572669,0.0146362804756792,-0.0273421222023941,0.0081834795205387,0.0071589171136079,0.9942030235216782,1.0323190209566282,-48.76714100535784,0.0485826255946024,0.0165658505596504,1,209465.0,8646300,186.099609375,0.0657877700881005,1,0.0657877700881005,0.0097569664159811,0,3,11
2023-11-03,19230.599609375,189500,44.47592502953858,18854.00760215352,-155.39759203002177,-126.22697000762513,184.7467912946429,26.48467276664912,0.0050879808383312,0.0096260409967319,-0.0200818165405799,0.0085523525121528,0.0071338868151894,0.9940935666617776,1.0316358008511348,-29.170622022396643,0.0426829678995708,0.0225915141241699,1,207195.0,8835800,143.0,0.0663041322953473,1,0.0663041322953473,0.0096069178833393,0,4,11
